player_name,role,mean_score,sd_score,q025,q50,q975,mean_elo_like,sd_elo_like,n_boot
Ike Boettger,Blocker,-1.4266626101709966e-5,4.821910674925035e-5,-4.665788059860527e-5,-1.4266626101709966e-5,1.8124628395185335e-5,999.9975218429314,0.008376476277103735,2
Nick Vigil,Rusher,-1.4440404746687206e-5,1.3837557844426019e-5,-2.373580418419922e-5,-1.4440404746687208e-5,-5.145005309175198e-6,999.9974916544888,0.00240387052219477,2
Quincy Roche,Rusher,-1.4489186889296358e-5,9.315201603014657e-6,-2.0746686999827246e-5,-1.4489186889296358e-5,-8.231686778765467e-6,999.9974831801626,0.0016182567778139333,2
Robert Nkemdiche,Rusher,-1.457323422382777e-5,2.925379366106865e-6,-1.653836203177927e-5,-1.457323422382777e-5,-1.2608106415876269e-5,999.9974685796452,5.082309627543537e-4,2
Brandon Copeland,Rusher,-1.477211191740104e-5,4.140164912204614e-6,-1.7553273667819007e-5,-1.477211191740104e-5,-1.1990950166983075e-5,999.9974340310512,7.191797939500019e-4,2
Jordan Simmons,Blocker,-1.4941782014101168e-5,1.5397430146714557e-6,-1.5976106604712035e-5,-1.4941782014101168e-5,-1.3907457423490305e-5,999.9974045563365,2.674402416830301e-4,2
Uchenna Nwosu,Rusher,-1.5034652403970278e-5,1.2802157612654384e-5,-2.3634520242610833e-5,-1.5034652403970278e-5,-6.434784565329723e-6,999.9973884230974,0.002223922046841061,2
Chris Board,Rusher,-1.5174201110791842e-5,1.2594542557721401e-5,-2.3634603236873845e-5,-1.5174201110791842e-5,-6.713798984709842e-6,999.9973641810041,0.002187936650236309,2
Alec Ogletree,Rusher,-1.519752904075661e-5,2.1985646490729253e-6,-1.6674418014381274e-5,-1.519752904075661e-5,-1.3720640067131947e-5,999.9973601285276,3.818892818590424e-4,2
Ethan Pocic,Blocker,-1.526638996948686e-5,1.3208473372738885e-5,-2.4139201005923193e-5,-1.526638996948686e-5,-6.393578933050525e-6,999.997348166159,0.0022945873562737786,2
C.J. Mosley,Rusher,-1.527213533656378e-5,1.731505272684654e-5,-2.6903546976331798e-5,-1.527213533656378e-5,-3.6407236967957596e-6,999.9973471680864,0.0030079732574746945,2
Deatrich Wise Jr.,Rusher,-1.5277869463492095e-5,7.0398934268113515e-6,-2.000692802537456e-5,-1.5277869463492095e-5,-1.0548810901609634e-05,999.9973461719667,0.0012229952636096282,2
Ross Blacklock,Rusher,-1.532606043394419e-5,3.859439152949555e-5,-4.12518986019054e-5,-1.532606043394419e-5,1.0599777734017017e-5,999.9973378003376,0.006704491993269381,2
Billy Price,Blocker,-1.5368794270349503e-5,6.187848643246602e-6,-1.9525490520115374e-5,-1.5368794270349503e-5,-1.1212098020583636e-5,999.9973303767099,0.001074898891914477,2
Sam Cosmi,Blocker,-1.543929962595514e-5,8.700463488746887e-6,-2.1283848521696085e-5,-1.543929962595514e-5,-9.594750730214192e-6,999.9973181286751,0.0015114658295303767,2
Michael Pierce,Rusher,-1.5474961525231073e-5,2.9432382206260084e-6,-1.745208604446055e-5,-1.5474961525231073e-5,-1.3497837006001599e-5,999.9973119335687,5.11252330952544e-4,2
Kyle Phillips,Rusher,-1.5569762761366438e-5,2.0149125878105743e-5,-2.9104967127586865e-5,-1.556976276136644e-5,-2.034558395146015e-6,999.9972954649072,0.0035003021898798686,2
Braden Smith,Blocker,-1.558105225480544e-5,1.4635855786802932e-5,-2.5412709486356333e-5,-1.558105225480544e-5,-5.749395023254552e-6,999.9972935037214,0.0025424680462186144,2
Jaylon Smith,Rusher,-1.5598272033702028e-5,9.90730549972506e-8,-1.566482450127238e-5,-1.5598272033702028e-5,-1.5531719566131676e-5,999.9972905123393,1.72512686687667e-5,2
Devin Bush,Rusher,-1.5964565744190297e-5,1.2257909592648726e-5,-2.4198834190517164e-5,-1.5964565744190297e-5,-7.730297297863427e-6,999.9972268806046,0.0021294575145535716,2
Ben Banogu,Rusher,-1.6036485524959105e-5,5.27557627256713e-6,-1.958036149410822e-5,-1.6036485524959105e-5,-1.249260955580999e-5,999.9972143868589,9.164209493444617e-4,2
K.J. Wright,Rusher,-1.6114013676521607e-5,6.805959797336874e-6,-2.0685926985442534e-5,-1.6114013676521607e-5,-1.1542100367600679e-5,999.9972009188396,0.001182356829864066,2
Anthony Nelson,Rusher,-1.62621556887599e-5,8.562876543638269e-7,-1.683736815545454e-5,-1.62621556887599e-5,-1.5686943222065264e-5,999.9971751839362,1.4879291756541565e-4,2
Lucas Niang,Blocker,-1.632065133372106e-5,1.162126276651626e-6,-1.7101311335995726e-5,-1.632065133372106e-5,-1.5539991331446393e-5,999.9971650222018,2.0192252795618937e-4,2
Takkarist Mckinley,Rusher,-1.632444784552888e-5,7.52083958440446e-6,-2.1376582682360058e-5,-1.632444784552888e-5,-1.1272313008697698e-5,999.9971643626802,0.001306463136091369,2
John Jenkins,Rusher,-1.6865473846722326e-5,1.4384895396054562e-5,-2.652854807387119e-5,-1.6865473846722326e-5,-7.202399619573461e-6,999.9970703768374,0.0024989527935081446,2
Ifeadi Odenigbo,Rusher,-1.6934124881683747e-5,7.637007099985196e-6,-2.2064295414634623e-5,-1.6934124881683747e-5,-1.180395434873287e-5,999.9970584509311,0.0013267245329251656,2
Le'Raven Clark,Blocker,-1.6945070918643938e-5,2.3963949108520177e-5,-3.304288829135568e-5,-1.6945070918643938e-5,-8.472535459321939e-7,999.9970565494098,0.004162923828666851,2
Iosua Opeta,Blocker,-1.7029471978106062e-5,2.6133969168755376e-5,-3.45850034557258e-5,-1.7029471978106065e-5,5.260594995136712e-7,999.9970418874441,0.004539894923847785,2
Walker Little,Blocker,-1.7521882647785804e-5,1.702922838377833e-5,-2.896129137290269e-5,-1.7521882647785804e-5,-6.0824739226689195e-06,999.9969563469493,0.0029583204835391067,2
Jon Runyan,Blocker,-1.755300926280405e-5,3.343514584114148e-5,-4.001311669932477e-5,-1.755300926280405e-5,4.907098173716667e-6,999.9969509397024,0.005808239219892796,2
Michael Jordan,Blocker,-1.7586925322407358e-5,2.6399317183509213e-5,-3.532070471160358e-5,-1.7586925322407358e-5,1.4685406678886492e-7,999.9969450478795,0.0045859905952675105,2
Yannick Ngakoue,Rusher,-1.7621252142854643e-5,2.4187190597073603e-5,-3.3869032307444775e-5,-1.7621252142854643e-5,-1.373471978264505e-6,999.9969390847,0.00420178587984155,2
Greg Gaines,Rusher,-1.7640093390002654e-5,3.059669385349286e-5,-3.819346661041154e-5,-1.7640093390002654e-5,2.9132798304062273e-6,999.9969358116401,0.005315149605797301,2
Jeffery Simmons,Rusher,-1.7673306880831238e-5,2.7118710988712522e-5,-3.589034009613017e-5,-1.7673306880831238e-5,5.437263344676937e-7,999.9969300418659,0.0047109620992308865,2
Da'Shawn Hand,Rusher,-1.770254624216462e-5,8.56041831658357e-6,-2.3453019591541904e-5,-1.770254624216462e-5,-1.1952072892787336e-5,999.9969249624685,0.0014871374913251142,2
Quenton Nelson,Blocker,-1.7787092197417457e-5,2.8309238095144244e-5,-3.680386371335345e-5,-1.778709219741746e-5,1.229679318518528e-6,999.9969102753319,0.004917858872868369,2
Foyesade Oluokun,Rusher,-1.8032518781017025e-5,5.075912348397222e-6,-2.1442270221164227e-5,-1.8032518781017025e-5,-1.4622767340869829e-5,999.9968676403673,8.818168057117884e-4,2
Calvin Anderson,Blocker,-1.8089971021396634e-5,1.4079461304132424e-5,-2.754786945682198e-5,-1.8089971021396634e-5,-8.632072585971282e-6,999.996857659891,0.002445893457260369,2
Elgton Jenkins,Blocker,-1.8229946252046728e-5,1.8314284461199524e-5,-3.0532593250385643e-5,-1.8229946252046728e-5,-5.927299253707807e-6,999.996833343703,0.003181557588849033,2
Dante Fowler Jr.,Rusher,-1.8397774364811613e-5,2.572248131422105e-6,-2.0125685756603457e-5,-1.8397774364811613e-5,-1.6669862973019764e-5,999.9968041889736,4.4688578405570827e-4,2
Leonard Floyd,Rusher,-1.8750131184255226e-5,3.456720495264263e-6,-2.1072188161979715e-5,-1.8750131184255226e-5,-1.642807420653074e-5,999.9967429783246,6.005343708651663e-4,2
Levi Onwuzurike,Rusher,-1.880312015893327e-5,1.690053400941032e-5,-3.0156078252474783e-5,-1.880312015893327e-5,-7.450162065391752e-6,999.9967337731969,0.00293596398089206,2
Germaine Pratt,Rusher,-1.8806379994945e-5,1.034704761400426e-5,-2.5757024151411378e-5,-1.8806379994945e-5,-1.1855735838478627e-5,999.9967332069054,0.0017975067893025755,2
A.J. Cann,Blocker,-1.881685421531945e-5,1.0531056091083031e-5,-2.5891106331627124e-5,-1.881685421531945e-5,-1.1742602099011779e-5,999.9967313873469,0.0018294723358542276,2
Fletcher Cox,Rusher,-1.8851911978832478e-5,1.963998447178684e-5,-3.2045099871111505e-5,-1.8851911978832478e-5,-5.658724086553456e-6,999.9967252971896,0.0034117742360031183,2
Jaelan Phillips,Rusher,-1.907267284931556e-5,1.8875782516879207e-5,-3.175250697630894e-5,-1.907267284931556e-5,-6.392838722322181e-6,999.9966869470985,0.0032790187592681196,2
Matt Nelson,Blocker,-1.9154046956211123e-5,1.0165036137729089e-5,-2.5982424641005948e-5,-1.9154046956211123e-5,-1.2325669271416299e-5,999.9966728109682,0.001765888157438008,2
Jayon Brown,Rusher,-1.941144145095856e-5,8.41214413457892e-6,-2.5062311404743986e-5,-1.941144145095856e-5,-1.3760571497173133e-5,999.9966280969647,0.00146137962767774,2
Logan Wilson,Rusher,-1.9455925638132226e-5,8.153635233794866e-6,-2.4933141865013243e-5,-1.9455925638132226e-5,-1.3978709411251211e-5,999.99662036927,0.001416472032047797,2
Jonathon Cooper,Rusher,-1.957591379844812e-5,6.2681383767807785e-6,-2.3786544792503582e-5,-1.957591379844812e-5,-1.536528280439266e-5,999.9965995251916,0.001088927679789669,2
Khyiris Tonga,Rusher,-1.9705390066700374e-5,6.943358315701318e-6,-2.4369601028478763e-5,-1.9705390066700374e-5,-1.5041179104921987e-5,999.99657703286,0.0012062253971661292,2
Justin Hamilton,Rusher,-1.983754656340651e-5,1.7667470499355503e-6,-2.102436144207473e-5,-1.983754656340651e-5,-1.865073168473829e-5,999.9965540749251,3.068748816316172e-4,2
Tommy Doyle,Blocker,-1.989647355440344e-5,1.6223300434295243e-5,-3.079449901720443e-5,-1.989647355440344e-5,-8.998448091602452e-6,999.9965438382583,0.0028182354264470553,2
Justin Mccray,Blocker,-1.9915227250551654e-5,1.1941234198830337e-5,-2.7936768544394813e-5,-1.9915227250551654e-5,-1.1893685956708493e-5,999.9965405804077,0.002074364331601761,2
Marcell Harris,Rusher,-1.9950491664696973e-5,9.931139587857242e-6,-2.6621749004806804e-5,-1.9950491664696973e-5,-1.3279234324587141e-5,999.9965344543514,0.0017251751325136604,2
Jake Curhan,Blocker,-2.002271153884663e-5,2.9153801165343902e-5,-3.960681951515663e-5,-2.002271153884663e-5,-4.386035625366296e-7,999.9965219084743,0.005064493472788586,2
Royce Newman,Blocker,-2.0069580894135288e-5,1.0756435167651635e-5,-2.7295231730153223e-5,-2.0069580894135288e-5,-1.2843930058117354e-5,999.9965137664334,0.0018685436590808006,2
Jerry Tillery,Rusher,-2.0319498701183342e-5,2.2809353661906216e-5,-3.564171491755864e-5,-2.0319498701183342e-5,-4.997282484808047e-6,999.9964703512635,0.003962350056215513,2
De'Vondre Campbell,Rusher,-2.034535952439823e-5,3.515779154033288e-7,-2.0581532496090497e-5,-2.034535952439823e-5,-2.010918655270596e-5,999.9964658587785,6.111585576721114e-5,2
Casey Toohill,Rusher,-2.0638804014696375e-5,1.502681506383751e-5,-3.073308870440826e-5,-2.0638804014696375e-5,-1.054451932498449e-5,999.9964148822493,0.0026103846288184946,2
David Quessenberry,Blocker,-2.0661643797407675e-5,1.7170092800913184e-5,-3.2195678397879314e-5,-2.0661643797407675e-5,-9.127609196936043e-6,999.9964109145726,0.002982791139145233,2
Bravvion Roy,Rusher,-2.076940630520901e-5,4.146717732165866e-6,-2.3554969921885946e-5,-2.076940630520901e-5,-1.7983842688532073e-5,999.9963921943076,7.203991678874911e-4,2
Baron Browning,Rusher,-2.0787448911120647e-5,1.7738247635764032e-6,-2.1979018254134072e-5,-2.0787448911120647e-5,-1.959587956810722e-5,999.996389059986,3.08185438902177e-4,2
Shelby Harris,Rusher,-2.103826494481255e-5,8.139444674759513e-7,-2.1585033314650993e-5,-2.103826494481255e-5,-2.0491496574974107e-5,999.9963454887782,1.4135612002076387e-4,2
Michael Deiter,Blocker,-2.108390211538099e-5,1.0896628239327042e-5,-2.8403727849473125e-5,-2.108390211538099e-5,-1.3764076381288856e-5,999.9963375607897,0.001892897690007745,2
Divine Deablo,Rusher,-2.1203827418014767e-5,1.2211015187742611e-5,-2.940659448021826e-5,-2.1203827418014767e-5,-1.300106035581128e-5,999.9963167276308,0.0021213111220374273,2
Jaylon Ferguson,Rusher,-2.1361444356801613e-5,4.375606226696863e-6,-2.4300764149766075e-5,-2.1361444356801613e-5,-1.8422124563837148e-5,999.9962893467641,7.60161171983082e-4,2
Wyatt Raymond,Rusher,-2.1771785731587906e-5,1.7215789431531793e-5,-3.333651710957795e-5,-2.1771785731587906e-5,-1.0207054353597866e-5,999.9962180631662,0.0029907294569996947,2
Keanu Neal,Rusher,-2.1823086732781518e-5,2.1669963352916115e-5,-3.637991586594693e-5,-2.1823086732781518e-5,-7.266257599616105e-6,999.9962091512695,0.0037644176866531744,2
Tyler Shelvin,Rusher,-2.190344998181341e-5,2.6432981159703823e-6,-2.367908930318868e-5,-2.190344998181341e-5,-2.0127810660438146e-5,999.9961951907433,4.591473980502812e-4,2
James Hudson III,Blocker,-2.2085750487141517e-5,4.104274399829378e-5,-4.9656272956853673e-5,-2.2085750487141517e-5,5.484771982570642e-6,999.9961635219018,0.007129814380038734,2
Jake Matthews,Blocker,-2.2105308526611325e-5,1.2057984901121427e-5,-3.0205277273087892e-5,-2.2105308526611325e-5,-1.4005339780134759e-5,999.9961601243224,0.002094727038417824,2
Jawaan Taylor,Blocker,-2.2111564697360855e-5,8.868278286907402e-6,-2.8068843425776414e-5,-2.2111564697360855e-5,-1.6154285968945296e-5,999.9961590375142,0.0015405372133281742,2
Khalen Saunders,Rusher,-2.233628511250928e-5,1.0440503065120187e-6,-2.3037627411562093e-5,-2.233628511250928e-5,-2.1634942813456466e-5,999.9961199995797,1.8132959857837088e-4,2
Ta'Quon Graham,Rusher,-2.2594036109734825e-5,2.4524932892830098e-5,-3.906869514856675e-5,-2.2594036109734825e-5,-6.119377070902905e-6,999.9960752236454,0.00426037669348273,2
Laurent Duvernay-Tardif,Blocker,-2.2615757149761612e-5,1.9865540523948202e-5,-3.5960462645360554e-5,-2.2615757149761612e-5,-9.271051654162674e-6,999.9960714503143,0.003451038368070809,2
Orlando Brown,Blocker,-2.2760223328387876e-5,1.0603419034753194e-5,-2.988308535646255e-5,-2.2760223328387876e-5,-1.56373613003132e-5,999.9960463539686,0.001841962034150623,2
Jason Pierre-Paul,Rusher,-2.276579996832871e-5,7.404559230024951e-6,-2.773982330941439e-5,-2.276579996832871e-5,-1.7791776627243028e-5,999.996045385207,0.0012862631695947902,2
Matt Skura,Blocker,-2.280272840666229e-5,6.703925945780697e-6,-2.7306100328654563e-5,-2.280272840666229e-5,-1.829935648467002e-5,999.9960389700802,0.0011645507019155035,2
Leki Fotu,Rusher,-2.317703969207541e-5,3.1343745036787906e-6,-2.528256028508843e-5,-2.317703969207541e-5,-2.1071519099062392e-5,999.9959739455498,5.445371366944214e-4,2
Kendall Lamm,Blocker,-2.3381232918022287e-5,9.070605568751275e-6,-2.947442528979815e-5,-2.3381232918022287e-5,-1.7288040546246425e-5,999.9959384735535,0.0015757660946299048,2
Trysten Hill,Rusher,-2.3405472994753198e-5,1.2710849232231012e-5,-3.194400429716605e-5,-2.3405472994753198e-5,-1.4866941692340345e-5,999.9959342626207,0.0022080601564356504,2
Quinton Bohanna,Rusher,-2.3444941858740347e-5,2.0617501895879697e-5,-3.729477849035823e-5,-2.3444941858740347e-5,-9.59510522712246e-6,999.9959274061769,0.0035816674378704675,2
Bunmi Rotimi,Rusher,-2.3637921457459595e-5,2.2768398887759306e-5,-3.89326262452397e-5,-2.363792145745959e-5,-8.343216669679482e-6,999.9958938821869,0.0039552354832445525,2
Josiah Bronson,Rusher,-2.365764390632486e-5,1.3744209600619944e-5,-3.289033652644009e-5,-2.365764390632486e-5,-1.4424951286209628e-5,999.9958904560466,0.002387654271336965,2
Roy Lopez,Rusher,-2.3820118823373686e-5,5.121698553827555e-6,-2.7260627213048246e-5,-2.3820118823373686e-5,-2.0379610433699125e-5,999.9958622312627,8.897706841723018e-4,2
Pernell Mcphee,Rusher,-2.404935734677171e-5,1.6263313160623626e-5,-3.497426141618723e-5,-2.404935734677171e-5,-1.3124453277356191e-5,999.9958224084523,0.00282526738150454,2
Jonathan Garvin,Rusher,-2.4269133952638845e-5,2.075974523068001e-5,-3.8214522749541825e-5,-2.4269133952638845e-5,-1.0323745155735864e-5,999.9957842293454,0.003606296603499735,2
Oshane Ximines,Rusher,-2.4665696235211436e-5,1.2618811898786974e-5,-3.314240132615371e-5,-2.4665696235211436e-5,-1.6188991144269158e-5,999.9957153394209,0.002192071634079132,2
Taco Charlton,Rusher,-2.4974275831747496e-5,6.751571236107665e-6,-2.950965354622748e-5,-2.4974275831747496e-5,-2.0438898117267513e-5,999.9956617336546,0.0011729085690544412,2
Rodger Saffold,Blocker,-2.497938998274774e-5,3.665852309778928e-5,-4.960480573994171e-5,-2.4979389982747744e-5,-3.539742255537803e-7,999.9956608452355,0.006368278234729909,2
James Ferentz,Blocker,-2.500125115315049e-5,2.0740789281222287e-5,-3.893390626366835e-5,-2.500125115315049e-5,-1.1068596042632627e-5,999.9956570475613,0.003603084650334361,2
Bruce Irvin,Rusher,-2.5199534194508588e-5,9.583270112451862e-6,-3.163710971284282e-5,-2.5199534194508588e-5,-1.8761958676174363e-5,999.995622602269,0.0016647440151194809,2
Alex Anzalone,Rusher,-2.5459177638319078e-5,3.0635336780633097e-6,-2.7517110804563412e-5,-2.5459177638319078e-5,-2.3401244472074744e-5,999.9955774975831,5.322308248756453e-4,2
Carl Nassib,Rusher,-2.558402280758017e-5,1.8068590460672497e-5,-3.772162450674305e-5,-2.558402280758017e-5,-1.3446421108417283e-5,999.9955558097558,0.0031387951368389696,2
Tyeler Davison,Rusher,-2.564407020132339e-5,1.5169355355964154e-5,-3.583410653783258e-5,-2.564407020132339e-5,-1.5454033864814197e-5,999.9955453784552,0.0026351464137517695,2
Isaiah Buggs,Rusher,-2.5901716486918455e-5,1.8241187916838466e-5,-3.8155260776168315e-5,-2.5901716486918455e-5,-1.3648172197668588e-5,999.995500620711,0.0031688594185294433,2
Justin Jones,Rusher,-2.629555976678767e-5,6.348577825539602e-5,-6.894222286441887e-5,-2.629555976678767e-5,1.6351103330843532e-5,999.9954322031258,0.01102856875404943,2
Brady Christensen,Blocker,-2.6407561674654235e-5,7.418536569115279e-6,-3.139097431343094e-5,-2.6407561674654235e-5,-2.142414903587753e-5,999.9954127464016,0.0012886912820402757,2
Melvin Ingram,Rusher,-2.7092594746702175e-5,3.742043462517671e-5,-5.2229825671192e-5,-2.7092594746702175e-5,-1.9553638222123535e-6,999.9952937439684,0.006500635823567886,2
Lorenzo Carter,Rusher,-2.711308634174151e-5,1.1843836941751016e-5,-3.5069200887682404e-5,-2.711308634174151e-5,-1.9156971795800617e-5,999.9952901842137,0.0020575257275655227,2
Carl Granderson,Rusher,-2.7234652281402777e-5,9.838380668510158e-6,-3.3843598683671046e-5,-2.7234652281402777e-5,-2.0625705879134515e-5,999.9952690660471,0.0017091422904011542,2
Nate Solder,Blocker,-2.7279721298567086e-5,2.284173626438122e-5,-4.2623690574854796e-5,-2.7279721298567086e-5,-1.1935752022279376e-5,999.9952612367568,0.003967975490433696,2
Teair Tart,Rusher,-2.736583484877368e-5,8.907965095978334e-6,-3.334977324841607e-5,-2.736583484877368e-5,-2.138189644913129e-5,999.9952462773009,0.0015474315181939072,2
Quinton Spain,Blocker,-2.7404788866053295e-5,4.546331110052102e-6,-3.0458793345618643e-5,-2.7404788866053295e-5,-2.435078438648795e-5,999.995239510295,7.898191218243166e-4,2
Sam Hubbard,Rusher,-2.76098891657927e-5,1.0256087820359318e-5,-3.449943094970249e-5,-2.76098891657927e-5,-2.0720347381882908e-5,999.9952038807237,0.0017817054547657357,2
Tanoh Kpassagnon,Rusher,-2.8284580599499954e-5,1.1997860273030838e-5,-3.634416054034931e-5,-2.8284580599499954e-5,-2.0225000658650604e-5,999.995086674817,0.002084282320745496,2
Connor Mcgovern,Blocker,-2.8522099932659413e-5,4.69425906475642e-6,-3.167547522912831e-5,-2.8522099932659413e-5,-2.536872463619051e-5,999.9950454134828,8.155168395856631e-4,2
Angelo Blackson,Rusher,-2.863185480989972e-5,2.0880536655237887e-5,-4.265838542044606e-5,-2.863185480989972e-5,-1.4605324199353388e-5,999.9950263471078,0.003627361255656152,2
Austin Johnson,Rusher,-2.8793728831744882e-5,2.535293958658501e-5,-4.582460256119765e-5,-2.879372883174488e-5,-1.1762855102292109e-5,999.9949982267099,0.004404216188782144,2
Albert Huggins,Rusher,-2.9019705467919177e-5,1.362444838493758e-5,-3.817194831868888e-5,-2.9019705467919177e-5,-1.986746261714948e-5,999.9949589705475,0.0023668496173273905,2
Henry Mondeaux,Rusher,-2.9222175670447924e-5,9.020535377388259e-6,-3.528173331896809e-5,-2.9222175670447924e-5,-2.3162618021927752e-5,999.9949237978708,0.0015670680115166882,2
Ryan Kelly,Blocker,-2.948437264471002e-5,1.9738665718589937e-5,-4.2743849806839936e-5,-2.948437264471002e-5,-1.6224895482580102e-5,999.9948782495912,0.00342899795689978,2
Kingsley Keke,Rusher,-3.0281390859656473e-5,1.4313112967744439e-5,-3.989624513706862e-5,-3.0281390859656473e-5,-2.066653658224433e-5,999.9947397933461,0.002486482908542601,2
Khalid Kareem,Rusher,-3.033974042541214e-5,1.8035786359584222e-5,-4.245530592236129e-5,-3.033974042541214e-5,-1.8224174928462988e-5,999.9947296569883,0.0031331775133509486,2
Julie'N Davenport,Blocker,-3.05057801766164e-5,2.1564494888739684e-5,-4.499176071687236e-5,-3.05057801766164e-5,-1.6019799636360443e-5,999.9947008129293,0.0037460959378089347,2
Payton Turner,Rusher,-3.0624435256362064e-5,1.3553579773719236e-5,-3.972907201534429e-5,-3.0624435256362064e-5,-2.1519798497379845e-5,999.9946802004306,0.0023544574459998338,2
Azeez Ojulari,Rusher,-3.097465734304957e-5,3.6559481708563864e-6,-3.343054579916472e-5,-3.097465734304957e-5,-2.8518768886934418e-5,999.9946193606228,6.351437629978862e-4,2
Jaleel Johnson,Rusher,-3.106316750132928e-5,1.4800039281508987e-5,-4.100511523222245e-5,-3.106316750132928e-5,-2.112121977043611e-5,999.9946039848335,0.0025709896405325073,2
Mike Danna,Rusher,-3.119385111485085e-5,8.908742286695682e-6,-3.7178311593478425e-5,-3.119385111485085e-5,-2.5209390636223278e-5,999.9945812827646,0.0015475665301078016,2
Dalvin Tomlinson,Rusher,-3.1796238329635377e-5,2.9673277699547513e-5,-5.172930541694791e-5,-3.1796238329635377e-5,-1.186317124232285e-5,999.9944766373872,0.005154816822216816,2
Dont'A Hightower,Rusher,-3.1811343114717e-5,1.4385529861621942e-5,-4.147484354502573e-5,-3.1811343114717e-5,-2.2147842684408266e-5,999.9944740134173,0.0024989819789595366,2
Jonathan Bullard,Rusher,-3.263679153353447e-5,2.6697512068543034e-5,-5.057088376678712e-5,-3.263679153353447e-5,-1.4702699300281819e-05,999.99433061834,0.004637792352510463,2
Matt Pryor,Blocker,-3.302805179081306e-5,1.0136324707354736e-5,-3.9837142530848376e-5,-3.302805179081306e-5,-2.621896105077774e-5,999.9942626494717,0.0017609004710819635,2
Andrew Van Ginkel,Rusher,-3.314300795240134e-5,9.227975913210504e-6,-3.9341914080015755e-5,-3.314300795240134e-5,-2.6944101824786936e-5,999.994242679541,0.0016031041235247073,2
Korey Cunningham,Blocker,-3.336716177834309e-5,1.938010834413043e-5,-4.6385777507094484e-5,-3.336716177834309e-5,-2.0348546049591698e-5,999.9942037400331,0.003366629128804141,2
Aaron Brewer,Blocker,-3.3695391992810114e-5,1.8029580599821983e-5,-4.580678876168948e-5,-3.3695391992810114e-5,-2.1583995223930742e-5,999.9941467206047,0.0031320994624860735,2
Daron Payne,Rusher,-3.387488045839537e-5,2.2693123658830003e-5,-4.911901900258576e-5,-3.387488045839537e-5,-1.8630741914204974e-5,999.9941155402646,0.003942158836575902,2
Bobby Okereke,Rusher,-3.411348217726573e-5,1.30703239257871e-5,-4.289349112348313e-5,-3.411348217726573e-5,-2.5333473231048338e-5,999.9940740909008,0.0022705883392792462,2
Danny Shelton,Rusher,-3.469681237600045e-5,7.576908352549461e-6,-3.978661148869133e-5,-3.469681237600045e-5,-2.9607013263309565e-5,999.9939727560661,0.0013162032787470807,2
Dennis Daley,Blocker,-3.514947685404391e-5,3.337850027005129e-5,-5.757153254649467e-5,-3.51494768540439e-5,-1.2727421161593138e-5,999.9938941201922,0.0057984799088650445,2
Samson Ebukam,Rusher,-3.520368637732823e-5,2.1576036986545426e-6,-3.6653059773438447e-5,-3.520368637732823e-5,-3.375431298121801e-5,999.9938847030335,3.747736358592624e-4,2
Dan Moore Jr.,Blocker,-3.5627326249639795e-5,4.3770875239886307e-05,-6.503047481520406e-5,-3.5627326249639795e-5,-6.224177684075527e-6,999.9938111092499,0.007603820350212119,2
Ben Bredeson,Blocker,-3.6191981273429916e-5,9.634756211077908e-6,-4.2664142652765695e-5,-3.6191981273429916e-5,-2.9719819894094137e-5,999.9937130186254,0.0016736880665357587,2
Tom Compton,Blocker,-3.6280815292846315e-5,8.87096051978445e-6,-4.223989581506515e-5,-3.6280815292846315e-5,-3.032173477062747e-5,999.9936975865756,0.0015410031649191781,2
Quinn Meinerz,Blocker,-3.694139765182499e-5,6.820955110043643e-6,-4.152338408368184e-5,-3.694139765182499e-5,-3.2359411219968145e-5,999.9935828316663,0.0011848807500045389,2
John Penisini,Rusher,-3.698078662359947e-5,2.576748230654136e-6,-3.871172096354015e-5,-3.698078662359947e-5,-3.524985228365879e-5,999.9935759891011,4.475864988857122e-4,2
Jordan Phillips,Rusher,-3.757146130170434e-5,5.1912135068563356e-5,-7.244351289791481e-5,-3.757146130170434e-5,-2.6994097054938578e-6,999.9934733783998,0.009018102037903914,2
Arden Key,Rusher,-3.776976229161828e-5,2.6415496592026913e-5,-5.5514410221819036e-5,-3.776976229161828e-5,-2.002511436141753e-5,999.9934389299896,0.0045888822789132006,2
Justin Britt,Blocker,-3.8242599410074734e-5,2.6615522029816603e-5,-5.6121614716572844e-5,-3.8242599410074734e-5,-2.036358410357663e-5,999.993356789769,0.004623549223912948,2
Anthony Rush,Rusher,-3.8442064334708265e-5,1.0785685440459169e-5,-4.568736408366727e-5,-3.8442064334708265e-5,-3.119676458574925e-5,999.9933221391625,0.0018737059844143868,2
Yodny Cajuste,Blocker,-3.8613841048263224e-5,2.2377869975084623e-5,-5.364620747576175e-5,-3.8613841048263224e-5,-2.358147462076471e-5,999.993292298491,0.0038874746950559947,2
Brandon Parker,Blocker,-3.868050149674771e-5,1.434690489088083e-5,-4.831805554725898e-5,-3.868050149674771e-5,-2.9042947446236446e-5,999.993280718385,0.002492272134323741,2
Linval Joseph,Rusher,-3.882148396736326e-5,1.506269934534751e-5,-4.8939873974929184e-5,-3.882148396736326e-5,-2.8703093959797333e-5,999.9932562272214,0.0026166183670780327,2
Jordan Elliott,Rusher,-3.929993274309548e-5,8.2479452923036e-6,-4.484050188778684e-5,-3.929993274309548e-5,-3.375936359840411e-5,999.9931731121561,0.001432855367271488,2
